gameid,avg_kd,sum_likelihood
9234644049445366379,0.9023150083460956,144,0.0015694778373094105
11178728805170486174,1.0350998911832499,148,0.6926265431870988
12443439914921571827,0.8426477192077314,147,1.1389966954410515e-06
10325806405078285132,0.8763262148585145,39,0.02859169399206442
7994336240373983368,0.8074701859031914,39,0.0014876883636635821
8191558894697117268,1.0232896347293443,40,0.5605067868043011
13441034796742224318,0.9202842333433358,40,0.10200380882616276
9986770526275614508,1.050175859759554,144,0.8022051075052713
18128749531042159459,0.9656316363479633,141,0.11043755264153679
10680761016786887337,1.0854364523801088,142,0.944122326305474
18389912778792461148,1.040807331483234,150,0.7396857905483086
4922539046154881623,0.7417490411669935,149,1.0554007111417756e-15
8863002368350124193,1.0910781502416673,148,0.9575356461163165
17248706349611244441,0.9437448923517392,144,0.03451031422675005
12903820180479869999,0.7440380731357081,137,2.421323997466956e-14
5087309311162884382,0.7799502692673616,146,1.622593262254027e-11
12485867743983107810,0.7655232763502913,34,0.00033209267507721367
17775619869597369934,0.631647576272324,119,8.423198747599822e-26
642213553394173832,0.7543859065492168,141,1.2650660364641443e-13
13064279524883616195,0.8436929398843455,139,2.4857701466140264e-06
15513358918684221747,0.7654235912594739,139,2.21310218310971e-12
3082866183480132420,1.1044941961060686,146,0.9739148386483854
13790548814505952012,0.7731368703072633,37,0.00030393100252996096
433097885144215755,1.2162649799741316,147,0.9911779235978222
9925162967155306709,1.0880088260025882,145,0.9509360748610437
9461923291495541378,1.1557318668226972,150,0.9903539670348871
8704658624114411501,0.9239803557077176,142,0.009684529682896289
6826057516220056282,0.9539527538077601,40,0.21539961817034456
9270941583746198806,0.8791975787024924,37,0.03512568432807166
8872234802544278316,1.2570055105171882,147,0.9911853511190652
8393361953837975817,1.008835134100728,145,0.44574092767159795
13503186713079454892,1.0287661533179315,145,0.6367626844187324
12646168561018099319,1.2056912529506467,146,0.9912263137935576
1808765422425872206,1.0093346600145479,148,0.44953263840559393
15877898767027704282,1.165537814711907,148,0.9907721057858381
12389089106780174610,1.2358473945181119,140,0.9916010055470409
17312300664034934682,1.1781352332373165,137,0.9915482723075508
17033923053972380065,1.2280085816761448,148,0.9911231877943897
14566871973686629384,1.2608885291008347,147,0.9911854201563259
9030435609589597641,1.1767185416652697,139,0.991427385112287
7629370596925471056,1.0203345858398936,40,0.5451794230103651
14650027124975118806,1.221483211905511,136,0.991831911425561
14022273278529392833,1.2807254293288521,147,0.9911855638694274
9157216849914882801,1.012405519728745,143,0.4806530887469491
16723981280725013993,1.2880939600484205,140,0.9916035282411889
12298947160582938630,1.0455095352515067,37,0.6646482167811348
13960147496501238602,1.1689028401453276,142,0.9911268498572896
10305577416474275330,0.9198509357301584,148,0.006152988451282209
14723132996163385635,1.1662353034941186,144,0.9909691778269138
9639426656501105178,0.9110122736904129,146,0.003144299601378178
3573427509843789319,0.9038773552234397,135,0.0024052182603405544
59991665350743391,0.656810253853389,137,2.0582073611695157e-25
3904638738883106749,1.1411591396895695,38,0.9355478999152148
18273121502965841589,1.2076531942994355,144,0.991346382989098
14669869092604320520,1.268201580303014,147,0.9911855024884442
2143251372354705650,1.3243911407026148,144,0.9913646989979926
6969287948641306516,0.871233658057731,144,6.0969732611516216e-05
17932232165327816163,1.2044448884630627,146,0.9912242999507612
3842414194743688794,1.0518193682122152,146,0.8134124672408574
18421404837928159070,1.3359986834476467,144,0.9913646994765386
8206717973815372687,1.2077918428706105,147,0.9911704565437147
15260425394518210130,0.8739993846379738,143,8.869061085351421e-05
10208189809175693024,0.9441598307605388,36,0.19079311217816577
15973369185863144284,0.9017185916006037,38,0.06613560295258387
1091711124886046575,0.934749541510302,144,0.01967004916446958
13622021631985903377,0.8188534243079757,144,3.499934656449599e-08
16439352369435558603,0.7353461915351281,37,2.608921714883339e-05
4884538330334219986,1.2044433124145457,131,0.992090414566785
5165895663630345228,1.1552444274193234,145,0.9904963368922044
1901164489367561421,0.9072147746735878,145,0.002332840048540662
14222093966474845452,1.0430309506783926,147,0.7549200466360538
5762160599293430125,0.9836067623163441,142,0.2218447372838627
93808967015912301,0.8420639685596831,141,1.6945320971101426e-06
16282914547194131245,0.8851746622304822,139,0.0003621700179348892
946654368701412947,0.8688764462615021,146,4.159216690547492e-05
7676845146892200368,0.7961583220898321,148,3.426261412122094e-10
9247713159350226157,1.2521304401417896,147,0.9911852193625189
12961425986726657790,1.1530498608730777,136,0.9905548145269638
10207064977581272998,1.0099821682295833,150,0.45615942445700114
4170638902999415503,1.187419282418114,147,0.9911118516976383
12194254913915591914,1.283333157325948,141,0.9915437963919698
8919770634996684371,1.2157852510555287,143,0.9914140858744447
7755305873956613941,0.9332816837001309,141,0.01885959812799103
7282482404698762792,1.1049295758621038,148,0.9748040114068063
4082030459319508710,1.3032582915753788,140,0.9916035512027007
2188036189498327544,1.3083817439241365,148,0.9911258957196363
15794298713222192741,0.9219739329085864,142,0.00840961690410485
13050120217121080897,1.291582638108202,135,0.9919021755180378
6655335923540830792,1.154885996134325,138,0.9906609004283494
2093469114263593959,1.1658803497203662,149,0.9907359577109338
1473508046003599697,1.0231785375726363,149,0.5859553372562594
6472806401657314132,1.3315630980133404,144,0.9913646993510337
15016151525696788094,1.0097298739615055,150,0.4527675288066571
16131781254189381338,1.0354653014774635,144,0.6939960349620417
13156727536689200994,1.1725550321477685,149,0.9908620426301503
12746152764385963174,0.6419910629181971,141,1.7598828437982977e-28
16005097975856939544,1.2832345974780024,146,0.9912452659483888
5527543613590227623,0.9725222498487514,39,0.3022927978800774
2420186314689775323,1.2294221842140427,141,0.9915398440751286
17949587381059519809,1.1995840233204522,146,0.9912148044581147
15214731436679468284,1.163888933157855,38,0.9597848527651527
2980413017023546562,1.1897099708134191,146,0.9911801315425279
15049312681933240846,1.2202363421641083,149,0.9910613642186535
10334037332599451476,1.3288332371850753,139,0.9916632822481889
16126148599395501198,1.1832305455170815,148,0.991029298601322
17846174411889485618,1.0471960393732869,129,0.7718317719842125
17016170295450908431,0.8631583614390446,142,2.6168638096089714e-05
6751995849096681930,1.0332840939096193,149,0.6776850748003488
18355007302678695257,1.1557925444239567,148,0.990429431857284
1195967275431266871,1.1972662198810815,145,0.9912661891871314
10015989520547496937,0.9243767636660956,142,0.010028067351092976
4765457179045128449,0.8577137367372835,140,1.4882307133954226e-05
243871345455904199,0.9123454781194877,148,0.0033359887809079427
17248452981251351151,0.8727799944237238,143,7.734105761439637e-05
7553890446817566424,1.055777752583119,148,0.8378679704087554
6964002047672925336,1.2103743877502269,143,0.9914086846617823
6720322522710432849,0.9425741254633933,139,0.03463902825657095
15560430210664768642,1.2531372941379746,146,0.991244918999025
10225720656007833354,1.0011498788746016,76,0.4120959810276252
9414888234537526328,0.9488053727751984,141,0.048151986283010484
10887373374029236929,1.3744584156518205,134,0.9919619564878919
1237225908289088957,1.2267281102823466,150,0.9910038953490389
11562891945657672727,0.9612336452553669,145,0.08743175417101022
4266190957410278344,0.9025223054425681,140,0.0018196228110401585
7954891975160281700,1.1275651059489402,149,0.9867605873741193
1259040831552406648,1.1530242071071004,147,0.9903125656644236
16610913779662054475,0.9127434940008925,141,0.004202391897231449
13485338525484954603,0.7356382150341769,132,9.577863639702222e-15
2837815483369127044,1.1078254222758175,149,0.9773584943066652
11015007507994758975,1.1297875132820494,152,0.9874211209241984
814281539811349892,0.9782785265256816,143,0.18263830471761827
6848624540250399531,1.325582654568574,147,0.9911855923703786
13251064755481226091,0.8561234193339703,145,8.732372332547952e-06
92075701518127187,0.93764848919101,146,0.022995926696461645
15649631503311204556,1.2016868068440503,148,0.9911027523804973
5772599870025182882,0.9920045667228137,150,0.2844265597632318
3182032520973321101,1.2137711452318964,146,0.9912352800545239
1205693325653056878,1.0346389822231041,144,0.6871203262711757
10716309795180104759,1.0485444522566318,146,0.7926957728006742
17489894123807105867,0.939801742399269,67,0.09739793690172713
477030138498260626,1.0926425972698106,148,0.9601213942135939
11826881338552931442,0.9521052936277095,139,0.05870753579091021
18110170425013623794,0.6734373182956529,141,1.326961945127569e-23
12181191199703990382,1.1830529495087074,150,0.9909179810704846
12975692232821357232,1.0618441771194989,74,0.7972423055617924
6769073701712491571,1.2568560871421992,146,0.9912450221248899
17346818115887677258,1.1055947776536135,144,0.9745046028446469
513607503945427068,1.2252566089518826,146,0.9912413715387987
17172641494373421696,1.1344010243645504,144,0.9881585970279544
15851784270340026969,1.1884950761758766,146,0.9911735043638371
3623439333662433724,0.9203100773519001,93,0.024688353122438195
2308142600144609794,1.0015801518414722,149,0.3738953487554965
18204448576091065640,0.8705477007689527,140,7.070453572435071e-05
4717157127705050232,0.7058685436344084,89,9.050456731219858e-13
10524087037899549142,0.7008651072798171,43,3.245795633887459e-07
3298577783858371721,0.8145802239257159,35,0.0034443450877620985
9665123206299058187,0.8067637643667209,38,0.0016299794351532142
6030919393654683851,1.056494206410931,38,0.7134300462757082
5499527458183855779,0.7420693962529807,34,8.195533263518473e-05
7673725593964416562,0.9434428560778098,148,0.032153719417554905
2612939716587777788,1.0459335401134078,143,0.7729382563592324
16477510036149269477,1.1310814333608454,150,0.9876529450143134
2512896907261999573,1.0722707853797762,146,0.9102306059537661
10877075431444226082,0.734960407827021,133,6.487909831090926e-15
17032219110140289449,1.4283307423431981,142,0.9914841222966965
1806938384092832585,1.0462167394682607,151,0.7806170029566654
12241283652857581336,0.9370714650550747,144,0.022933860021800992
13743765022337835777,0.9179214901521418,141,0.006329537144539115
14732818848727010916,0.9174767460110244,145,0.005518492080258019
13996962679287847843,1.2299854819419074,150,0.99100453463658
51103898945849925,0.9979396805365345,145,0.34126316755057723
4861389279837850398,0.8561707995477962,136,1.6020507746926585e-05
15939277813852046333,1.2349197370276535,147,0.9911839703944956
11247414355372469423,1.2445186971402054,149,0.9910655942754925
18039029886609377683,0.9287154947741608,143,0.013389273224888176
2608575872019245231,0.7091257798341339,138,2.1072429083918076e-18
15227429995681071733,1.0203161584770304,149,0.5584282623225872
4179631275312478968,1.1357984281099618,146,0.9884579868918073
11145212757304694338,0.9666297741339427,139,0.11736598689141946
8986068209115978075,1.0210480185360238,145,0.5647392873184424
8189339732520233099,1.0044121855685337,35,0.46812328323357943
16252269839368985138,0.8768737439993727,38,0.030986348355111038
16764003473501400464,1.1829354219040462,150,0.9909172126537386
11175015278874083464,1.2276758365265508,141,0.9915392650144687
13303050631346127178,1.0044090957032183,40,0.4626074291076938
5475769140250222277,1.1024801362580885,40,0.8703991754811593
14868246816405558798,0.806347630362653,149,2.1497574680788684e-09
15371374446082582949,0.8244218459863748,137,1.7613818524942184e-07
17745095548961794679,1.0991305789891472,144,0.9677038950149598
16485982652145521581,0.9291233195609838,148,0.012402979844530131
17194148769132885874,1.0483991849191467,144,0.7907682996922887
11624372052805658856,1.12160013608586,151,0.985050622649659
3492360291795626517,0.7850339609391649,72,2.832431874229581e-06
9825874179879125870,0.8887385042316154,40,0.041191892760690525
15505792719811346836,1.0600166902893366,73,0.7876185087587646
8418477679579602877,1.1509985928979818,40,0.9512943454738418
7695814951360741998,0.9373385363278454,39,0.15638519377095808
10531220897174320455,1.1772549231576774,39,0.9709815866078929
14694535253922316452,0.9182882291852159,40,0.09657649863977534
785427443112025272,1.1236681218831104,34,0.8985441628135526
2828061570419425857,1.1069904742220813,146,0.9761501830922557
6615543688811594076,0.9725621057105244,138,0.15071336661195964
5156596180735307458,1.0964755209616661,149,0.9659399910994566
13118029136455664678,1.1509517444945587,143,0.9902692092875208
18374568105332832269,1.1722956850359958,144,0.9911080476124603
4552604531000566699,1.2344155378503416,144,0.9913625837340536
9845367550243312258,1.1144372507302418,151,0.9818949984065373
12729342124488837026,0.9302469473303252,146,0.013928201284993546
18312345336143838293,0.8562372930067567,143,1.0095722984330719e-05
2590922253136064929,1.1969403442614102,146,0.991207776852871
11931098394339527741,0.8821097861623236,147,0.0001818452525540017
10918888828067502285,0.8698232500743022,37,0.025870990657839644
1865626154078565389,0.6266080424025657,136,4.706394189932898e-30
5986400224847756864,0.919464331405217,140,0.00731645199038256
3170660436668790,0.7480802722106483,38,5.067952517304995e-05
9216691731079409101,0.64450077994917,138,1.6231530662650053e-27
6740620706445364189,0.8388833356370246,97,4.305670295436488e-05
6170922887763884878,0.8876232459745722,145,0.00035777949876543555
12801744648426697657,1.0589753785940432,144,0.8522278567037276
14259875906108124206,0.7808702397555497,143,3.113633232473532e-11
1838862649239560860,1.1342879507713193,39,0.9286533715007884
1785812186365325115,1.0526090001034785,40,0.7006004178454952
10005110536344216624,1.0341183031100976,39,0.6146525525843192
10027461576693041126,0.7708379251818465,40,0.00015649365815144172
10663157552251774405,0.8818315224141535,142,0.00022196039264688289
10960954849766252609,0.7960372812737331,39,0.0008108144128543627
12861802391263090839,0.7705985696980472,36,0.0003108202535060558
4594932580853676492,0.810188002714297,39,0.0017026379766333193
614834828374555941,1.1557761717167832,39,0.9542158647773101
182674089578061278,0.9866509278597053,33,0.38396744795991894
8413571845440973587,1.2613060171284762,37,0.9937934411299457
11296432438822037826,0.8918827570153169,38,0.04960212378542358
3007845042538296988,1.228553556693542,149,0.9910637963817787
1997904217988574218,0.9217973651924056,80,0.03698279660315859
14630399442564115854,1.0910872914378598,147,0.957179374177923
1832377226958486989,0.9922700598382782,148,0.28851035503341105
8273655529035949592,0.9425067936626764,35,0.18825463994025854
11325021442689178837,0.9563632564230612,37,0.23512638161871463
7350920481716037485,0.7766844627377885,39,0.0002668979228701987
1916219849062440841,0.8197007271306246,36,0.003890433867773188
14228582375289023491,0.9728878167483904,40,0.3012978209049357
14436473043734590750,0.7402928987655336,38,2.9971278890374324e-05
7187470471017392171,0.8978010276614251,39,0.05664751369864343
1308935996553176393,0.9567773123855893,39,0.2314761400326163
12545669367819758339,1.1074133463957363,39,0.8789168322895563
8047414676450485079,0.8465489358270083,39,0.009285825422164867
7275348997972357842,0.9883642211581078,38,0.3821969209969623
3778486594667968110,1.0194820190450353,39,0.5406062005375105
5337161826096839579,1.271016551295098,148,0.9911258338508023
2648813480200038866,0.9624191120740428,39,0.2560735445364184
1798324447792578102,1.2754893934336902,40,0.9955260516877766
6540618183714814366,1.034777387155317,143,0.6874522388215994
7361970597313118448,1.1538546091996986,146,0.9903881821561876
1832915504010995029,0.843807048025916,32,0.015064101970837584
1148310292575892555,0.9463254934396342,40,0.18505871711541802
7881877079739467783,0.7109278641831988,34,1.0219392002812096e-05
17152591930213600053,0.6953514166776531,82,1.0595343716012214e-12
4292553726410498046,1.1364209220807515,40,0.9333647147536995
4299359123366745089,1.128017894689131,38,0.9164904791997056
502494306798861929,1.0229616078531576,34,0.55884905912958
110465862646550871,0.945781156870041,39,0.18608000910742825
14128447512489208264,1.1908424129903672,145,0.9912421568098745
16956669775994099335,0.954373204407768,70,0.14627154499078493
16203552061687555315,1.1396287888825842,144,0.9890473542919256
10233890685964499961,1.1323415992881236,40,0.9278834716755937
1810984231298111374,1.0725480123628763,39,0.7776043650040827
13296833283407445985,1.123020310360983,38,0.9080751306675656
10557385732153306295,1.1164427217852915,40,0.9001806753378974
14284712557689745591,0.7163570427720989,37,6.591690744668087e-06
868909403606770406,1.1779021440589763,142,0.9912959266295633
17069665782486147986,1.0529017806546945,146,0.8197514573400047
4698903885661370239,1.167311148352695,140,0.9911722733446965
16363986199925066388,0.8986084696888443,139,0.0013268417071060144
14625990932213327266,0.7568417676944114,137,4.750681747646545e-13
9933494594971837087,0.6802054894177124,68,7.674027802721713e-12
3961167436049488460,0.7485285839013981,145,1.3683466489218326e-14
16677349992350574576,0.9247485844061047,146,0.009385659440447081
7007542878773593966,0.9262510670600443,146,0.010492349834149069
4134711614347570215,1.0421146851767122,146,0.7476679066963485
3271795054099602408,1.1357486175061495,143,0.9883767799854932
8762894214493935200,1.1340821871857525,36,0.9210748206863396
8745387422139187725,0.919165212262627,146,0.006124420691312963
5915063732602681579,0.8778884218021525,146,0.00011919942764420735
9842209720277637789,0.8778693424377629,145,0.0001246461155282989
10574633756377214004,0.9029147724529565,147,0.0014941729365942527
160903507534224128,0.9129020820070538,147,0.0035896538584776943
13975957976085542096,0.9375926973816826,142,0.02448201730756671
209687301117608149,1.0978808686725734,146,0.966853369995819
4027997222376725060,0.9883999888841005,142,0.25960595062625386
9478988968288112789,0.6886518160149674,137,6.698345828236642e-21
14401314251744081092,0.6180449723841293,137,9.980623555954489e-32
14856687375495188785,0.8381283768682402,30,0.014877979029153785
16136608640694691987,0.7326616186371839,144,2.9055782419811266e-16
6123231037803770549,0.6154871357122321,124,2.647318130338148e-29
11528587994425035922,0.9481851051011928,90,0.09108491069240066
1393123297457238077,1.0483884115836457,142,0.7888106183353649
5560273943111547259,1.017884363385206,150,0.5340439742649836
8889362587646703145,0.9693539013072976,145,0.12631097857443901
6917753291345600656,0.9587369687523307,145,0.07752787590311887
625300489092485576,0.8643970917049689,143,2.8619421597571055e-05
11873577784822673479,1.037546003148974,141,0.7096581261681566
9295642201107980846,0.9549128836764981,149,0.06118786425761202
816546414565366601,1.0177933794611682,134,0.5331637716100007
17249838262404067449,1.0590710415139095,143,0.8522711969430731
14872132245686967354,0.8833803527746175,142,0.00026192125736686933
1051002659499981849,0.9314080383789113,141,0.016726900243232125
13166570117363345182,0.8167205489872789,38,0.002655506413101818
13171887106449339783,1.0834598439948708,144,0.9407099832110015
7098845498228291972,0.7522582173797981,36,0.00010174662468431729
15054175597824704056,1.0082629086464119,35,0.48739269530446516
2937576431537910349,1.10453044804089,39,0.8718351689170517
11677113889690031132,1.0741638748304603,38,0.7815449254099682
2327990779482153102,1.1078599986871036,146,0.9768055139849708
10519968779894769054,1.2069802956069466,149,0.9910519006606965
5955678173702230724,0.906971630254027,35,0.08573728129716937
240731378068773156,0.7003625275124921,37,1.8628465167991948e-06
7336753468880760259,1.0249763376559249,38,0.5696221306431111
18184979769520921975,0.922152318844772,37,0.11679938284423912
2029879324035234119,0.8887760515278466,144,0.000422672098103247
17787348544921014095,0.9901943530199347,147,0.2706272885916926
15059987676572957546,0.8293739097834343,144,1.9446840963460904e-07
17504110623316345643,0.8950370413208931,150,0.0006296227146697853
13722321754907839228,0.9371495494300253,91,0.0574024445860121
2899944632217927552,1.022476020000938,142,0.5780388155789937
16315225627667749882,0.7670503594332324,119,1.0476446221401977e-10
3112340708757691375,1.0070429942795853,147,0.4273991219367707
6192463802378418517,0.9152700594169018,147,0.004392080980885839
6742040082111476796,1.1488162826548347,147,0.9900209845492048
9424612886345476687,0.9985727052022717,146,0.34643723480410726
9329165335096104493,1.0768019932502477,150,0.9267740304864097
9472260139079947103,1.2172546886386932,150,0.991000743905682
2788297862475442868,1.2850560618083928,152,0.9908871415663925
2330703642344173939,1.3059644089679883,145,0.9913049902715657
4500578666468770263,1.145638854298131,144,0.989788266530356
11025625862842208113,1.226188884239419,149,0.991063257077529
6365461395250768625,1.3324339155827096,150,0.9910065181053133
9105694717691338968,1.1856971048556637,143,0.9913217059053664
3942661566356926752,1.1089552544518837,149,0.9782028502888633
16462039262967030730,1.2516940755419939,148,0.9911255417522039
8552012025556505385,1.2798272124233425,150,0.991006495031896
16543767010881419840,0.9798121552976224,149,0.1884369413145738
9869106139597575759,1.2366148773210104,146,0.9912437758800489
1378623031099953522,1.2415812847043475,147,0.9911846663688169
13346225028614301678,0.8082811606529082,97,1.4182720320688716e-06
11170149194038656797,1.0402075963650101,146,0.7326219390992198
10637104572698258253,0.8362869583855442,38,0.006530166495490288
13979586345933778047,0.9087815208332388,145,0.0026906592871836117
13836014684182465489,1.1541270793911944,38,0.9506111552649523
10423421881607679346,0.9083340106790567,39,0.07636537250148949
2674375461071005893,1.0134841883008139,38,0.5108105337321834
17016399646314434913,0.9695894163444145,38,0.2907325297758498
13338445494531832870,1.0872979311971822,39,0.8262463149077288
10060453826277502217,1.1540282859039308,38,0.9506111552649523
10524376230587678321,1.0513708478271264,36,0.6883973586029108
10763903179110622521,1.327170507907754,148,0.9911258973662961
16693733564032437640,1.1060925277955904,45,0.8900897827886172
16868556924102349088,0.9146902564184958,40,0.08831698394458704
1540134693247077058,0.9034245995135839,39,0.06678624946161275
12204506347454046042,0.8768426952054345,39,0.029023254045221894
17588726913337277653,0.9923695873169354,40,0.39994315047803375
14469522643447460438,0.9659786866569842,37,0.2769251768826471
1069711101696825286,0.9242512603579127,37,0.12193583712959567
5065609126485719745,0.9127512026699327,32,0.1098322579838618
8654097449803666634,1.106769852784069,143,0.9753162204669464
18281321568293904776,1.2677544515792585,149,0.9910661288275305
15481554317955713810,1.191616495385342,152,0.9908461041005835
17535611590725527973,1.3396690968763518,141,0.9915438387321645
9430621370568504701,0.9725306708569929,143,0.1462759946255818
13931809626665528832,0.681250436874694,131,5.046720108597682e-21
15598261191145006896,0.9847756881004037,39,0.3623074597361981
10993537471399010904,0.8343387494449416,38,0.006042040558514504
2384924223432486688,1.0216564535339812,38,0.5517223423229276
10659549220978626044,1.0970887742001965,38,0.8511840128146879
2727473915190670626,0.9868673056409678,150,0.24134784084711552
16589996579251397285,0.8402334166704255,39,0.007037731471192403
6452385369450404977,1.0436141471702167,38,0.657158343185819
7494010226809000722,1.1464462403412539,37,0.9403787236584696
9274982683594309155,0.8363352621338996,17,0.051174758563360644
2637222009542496936,0.8182996468235169,40,0.002297667914931255
11816386151787376520,1.0714104843826484,40,0.7753007666689402
10299976581521786315,0.9011274370790607,38,0.06530508008860134
1636850761036933913,1.034905860250567,39,0.6188635240737398
10187223846904935847,0.9832918566275605,36,0.3612272698848311
7855340486716593562,1.036968297054386,38,0.6281881774374103
7057456944807916510,1.1824565966961338,148,0.9910241551799787
9935420425487002726,1.0889088921799321,148,0.9539415844624084
12199608225321229962,1.2139330613117023,149,0.9910580810486838
13566960618767303269,0.9546682841184934,140,0.06621431458381481
17534937744733118303,1.265662216962844,140,0.9916033428282431
8817330002918930533,0.9089788360548571,88,0.015557676056290038
528569320136051132,1.1317570592252824,150,0.9877940680693663
11424330740957465505,0.9133094941507458,142,0.004262734051309828
5097761511461408601,1.0648311996090545,146,0.8814066995471266
9637943638740347520,1.1472500657795885,148,0.9898756326875101
1569877023097038160,1.135894180797331,147,0.9884996739393443
14395731118524353832,1.07016225155354,148,0.9037183898429234
12762968800240157161,1.2159762058255754,147,0.9911777780657668
7972118351324221916,1.058513928758461,146,0.8515476230473084
3448201418431440058,1.011688136001087,143,0.47369060211063535
4240073358147439913,1.1112847437663282,148,0.9796174164641286
1038491041166022700,1.1338330256020521,141,0.9879334764421301
7040927876235699294,1.2612858827357334,143,0.991424171040251
226392717424675649,0.9395645939333302,140,0.02857982870941939
11807370766085872753,0.7183416355388107,139,2.098938628684453e-17
3365659758601654815,0.8851813181205185,147,0.00025550114958272657
8165256771796878616,1.2627690404546739,148,0.9911257648528777
13281090987952576091,1.0149619896300928,145,0.505594835912214
11078506149682758540,1.217124043020916,144,0.9913560183320107
2864981615149115996,1.0586627950809602,148,0.8532704637506545
13581592894582713341,0.9397044023557442,144,0.02702742680966786
13377423926602937754,1.0186585162314843,151,0.5420323024159657
17138152126661627449,1.2362606873645796,149,0.9910649613962698
8127568247424285774,0.8226581849921457,70,0.00012264083159453358
4287772017307510567,1.058560390005163,144,0.8504050845450087
9936176605391850417,0.9585906949182101,136,0.08365745236747886
14719960884580964140,1.1177041602844957,143,0.9825968075700626
11722946367031528694,1.0897713215445493,143,0.9533872361206587
12830962322831333683,1.0608530671424192,147,0.8637173515119753
6195464672080081325,1.1159237386263732,147,0.9821810488595225
6633570057939744351,1.02110876211133,148,0.5661034232168689
4393452176763396575,1.1131265277710232,152,0.9813231567170692
5777340929677996121,0.9971008275751256,147,0.3322135618057105
7953427061622084242,1.2131166854092692,144,0.9913527533042663
2368403649455610568,1.000465609078871,145,0.36426415641665383
12407600687796655700,1.1878959541981666,145,0.9912266592865846
5358974815994701125,0.9407334352689728,140,0.030757074158103703
4222033186740887182,0.9006025840486404,146,0.001246171163819766
10069941903023076482,1.046866604280123,138,0.7757791074323538
1990907673187469880,1.1627015456937242,150,0.990609496433733
10758946658722772242,0.9385206004598476,148,0.0235720667716543
11601647546677310984,0.9141109819027218,142,0.0045613436815058975
4430975873852947841,1.0136125825325832,39,0.5113812385558432
6666986004162264708,0.8401286938237311,126,4.421307523589268e-06
8040909633653334098,1.1236386250704744,151,0.9857355743633561
18356445756948897388,1.2166385923304373,146,0.9912373735072758
8721435396202433835,0.9914216965602712,148,0.2805079998023275
13411693439319589884,0.7116622619467444,137,5.506533897288714e-18
12641646568921808251,0.9032428508756244,141,0.0018748981690591394
5924434728684316187,0.9407178904504346,142,0.029687172762746173
16870776793672261100,0.9978341140414112,146,0.3399442675930039
4756214277353784649,1.1475481245948012,141,0.9900100994189946
5175901919491052322,1.0940343115651516,142,0.9600070307850415
17070094046570813367,0.6453564301281227,132,2.811887010483407e-26
2375722444722807536,0.8356527851186175,146,4.2857431049759734e-07
7477397726513869624,0.8021512401977288,92,1.2373070574967326e-06
9462726800389010382,1.1718633968829468,149,0.9908515271514154
11223261898362901912,0.9112278936670158,146,0.003207136346321892
13338215749604393919,0.8188230649522813,144,3.499934656449599e-08
16902793633299778575,1.2222888456872079,145,0.9912996579170977
8998670359686238381,1.127044503900567,150,0.9866784332302759
11186046384771119146,0.9741641542610053,141,0.1578271746506413
9162117631817411155,0.975968122362902,147,0.16374134638491566
10183736092640473411,1.2025700365211631,147,0.9911627272549055
17151289118439266899,1.1475860586275304,141,0.9900100994189946
11862308724312546756,1.2646003413784932,147,0.9911854684574002
10492214382889563833,1.2140661742535286,146,0.9912355571816687
8077561660450361696,1.2514538022540618,146,0.9912448625215544
1134149146047832691,1.1724092602865792,147,0.9909607467935674
5233372976274876640,1.1413128735562064,147,0.9892898685227812
10212590152453087803,1.2196809645986986,45,0.9911032455097022
11358498529727441478,1.2851768226226932,144,0.9913646731944776
16864378724672437774,1.1771202378484689,142,0.9912843324860594
2283265508602403853,1.2655946614287896,149,0.9910661120813341
16659600974591169527,1.2059400334413075,145,0.991285198372762
10223236012917719384,1.2555249851657504,147,0.9911853170336216
16223044052409004840,1.2057528106387516,148,0.9911090839888038
8523586046195525745,1.2217347649939134,147,0.9911807221738709
14068904690607471261,1.0935650376859711,39,0.8438386373265175
5432095710011342883,1.188067657030851,147,0.9911156315379586
7304120096541159394,1.016516345783887,144,0.5214027043329843
4570301350004283641,1.0653982639569828,39,0.7518035276811889
5000261355380326316,1.102359357091536,146,0.9718726918353204
8640440695513202923,1.1326530109433783,40,0.9278834716755937
2545537345614779899,0.9399711757389744,94,0.06160174844738607
4251542792580886473,1.3217526850445753,139,0.9916632814263753
6014139982658098940,1.000398358770445,147,0.3636100640402176
6667072952841109227,1.3922749550395233,145,0.9913049938120041
11691589401335946884,1.101224061379354,150,0.9716979649484713
3103077408175157298,1.1833696409557004,149,0.9909753127743415
7580191975427871408,1.1768141024536198,148,0.990971081235021
8086512294234465621,0.9660806445230862,143,0.11135075058636038
12983598545966518797,1.0691329579213473,150,0.9012587247314695
11122189014042855223,0.9416915312190821,149,0.028406985288302492
14874062579767263487,1.0855780167374138,147,0.9469704620375244
672172543634199379,1.1181177375763958,140,0.9823839058342222
2195298876903057164,1.22443168487723,148,0.9911222486607598
16898858385348729111,1.0200255435830103,151,0.5553325096520961
8804640532955428368,1.0049006029335352,148,0.4065411582279115
2656248816331370241,1.0674103725472948,151,0.8954283602969425
11534445286364699800,1.107086530783993,142,0.9752989167891926
17962867836317798259,1.290647224173706,147,0.9911855810652016
5714477248736839292,1.0871292326458732,147,0.9500242061530269
1456845545039792771,1.160317536828273,148,0.9906159168649048
17733066710307673046,0.7587697028022695,40,6.943569283333317e-05
2395398709296097450,1.2489299743193933,35,0.9914287428274465
12842843462550697679,0.9385315374888927,147,0.02398872517671278
9641714602620354010,0.9918838427417854,147,0.2855336687219038
